,video_id,comments
673,K6TulbF7naY,"['I love DIOR', '9:06', 'Too Italian and a pale copy of the Dolce and Gabbana 2019 Haute Couture collection (https://www.youtube.com/watch?v=FW0DSGxs8WA). A great disappointment for a so-called French collection. Additionally, I do not understand why the English quote has not been translated into French.', 'Beautiful, a beautiful collaboration.', '3:43', ""I love the verity of types of clothes rather than the usual dresses but then again it's haute couture"", '♥️', 'Some very beautiful pieces and some very malnourished females. It’s disgusting this is what majority of designers expect from models. “If Women Ruled the World” SMH', 'If you have nothing nice to say, do not say anything at all .....', 'Is that Jaime Xie sitting in the front row on the left?', 'So elegant. I love her humble and refined style. The  song is so whimsical: Jenny Hval “ Ashes to ashes”.', 'These look like outfits in star trek', '1:01 what the heck was that walk? Aweful!', '... I really have to  look some 80s fashion show to see smiling and happy modells ...', 'I’m', ""What's the dress at 1:58 called?  Does any1 know?"", 'the dresses are exquisitely beautiful but she is more of a bridal designer...You go to her when you are in need of a dress for a wedding. She is very palm beach. But she is not DIOR,', 'Господи!! Какие страшные модели! А некоторая одежда симпатичная)', 'Awesome!', 'Many of the models are Madame Gres. New reading... Eternal memory to her.']"
674,FayavR1t9-g,"['Song is Vår - In Your Arms (Final Fantasy)', 'song?', 'Hermosas prendas ,admiro mucho su trabajo, pero sobre todo lo que mas me gusta es que las prendas tengan esa gran esencia varonil . Muchas gracias saludos desde colombia', 'So cute! I loved them', 'Does anyone know the song playing in the backround ?', 'I love all concepts. I love DIOR. And music so amazing and decorating ideas so beautiful and ideal 🔥😍🥰', '💞💝💝💝', '👍👍👍']"
675,xjcYk1TyQKY,"['OMG I just Love Robert Pattinson I just Love Him he is so good looking hot and handsome and attractive ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😘', 'You can just tell that he was filming Batman at this time.', 'Acting like playboy to distract us....after the event he goes out dressed like a bat', 'Rob❤', 'Master Bruce', 'best spent 33 seconds of my life', '0:00', 'HE LEGEND HONESTLY IS A LEGEND', 'Name song ?', 'Battinson🦇', 'чертовски хорош', 'Excellent', 'Shy boy dressing like a bad boy', '♡', 'beautiful video', 'Boa noite meu Deus muito Lindo Love', 'What brand is that jacket', 'PAPASOTE ❤❤', 'BATMAN', 'I am Mrs cullin Pattinson']"
676,at4Cf1QhQ8E,"['Song:\nIn your Arms - Vår', '최고!!', 'Wow men this is crazy omg  sexy boys!  I dead', 'SONG ? ANYONE?', '0:39 breath taking!!! Love the new logo print love love love', '👍', 'Top 👌👏👏👏👏', 'JADORE!!!!!!!', 'Бабушкина мода на свитера вернулась, вытаскивайте свои вязаные шерстяные свитера', ""Wowww it's very very very beautiful. I love DIOR🔥😍🥰"", '👍👍👍💐', '🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝']"
677,oCab3hJcwuU,"['Fleetwood Mac - Big Love 👍', '👌👍', 'What is the name of the song?']"
678,biQnjLR3_hM,"['Magnifique et actuel intemporel', '... so who is this dude on the first part of the vid describing the reference?', 'oh wow...', 'Imagine BTS wearing this', 'J’adore tout ce que vous faite. 👍', 'cannot wait to see rami malek wearing these shirts on the red carpet', 'Music??', 'Love it.', 'Magnifique!!!!!💖', 'does anyone know the song playing in the backround?', '👀 💕💕💕', 'That coat was EXQUISITE! ❤', '👍', 'This coat is beautiful !!', 'we need haute couture for men.', 'Beautiful ✨', 'Es simplemente precioso,es hermoso ver en gran trabajo que realizan las artesanas .realmente es una obra de arte , felicitaciones ,saludos desde colombia.', ""What MEN can wear now is so so so exciting. I'm dying! DYING!!! A return to the opulent garments of the courts in Europes finest kingdoms. 💗💗💗💗💗💗💗💗💗💗💗"", 'Incredibly beautiful collection! Bravo 👏', 'I’m not a fan of a post-Galliano’s Dior, but this is actually extremely well thought out and beautiful.']"
679,n9-A9ITEywE,"['*Great collection, and great runway set design. It was like a cryogenic lab inside of a mausoleum of an Egyptian king.*  Kim is becoming legendary', 'Very good music, special effects simply idea and concept nice. I love DIOR 🔥😍🥰.', 'You got it good', '👉👉👉👉👉']"
680,BANprGyCufE,"['😍💜💜', ""5:40 What's your name?"", 'trai đẹp áaaaaaa', 'Love the long opera gloves and knits', 'Here to see real life prince Charming Nikolai😍', '7:17 Prince Nikolai😍', 'The clothes were nice too, 😂', 'Always bérets and hand bags mâke some éllégance.great Great collection chez Dior bravo.❤️💯👏👏', '👍', ""Hi my name is Stacey issa is so charamatic and ludwig is adorable even if they don't share the same \nChemistry will someone please make a monchevy spin of models we just didn't see enough of them  in \nFashion show and there are so many stories still to be told."", ""What's with the wacky ass velvet gloves? And the dangling accessories?"", 'sound track pls ?', ""My style of dress is completely compatible with this Dior collection, because the outfits these young men are wearing will enable them to 'standout' in a crowd. Too often, in my candid opinion, society, in general, either consciously or subconsciously, practices far too much uniformity in the way it selects clothes to wear. From a bird's eye view, society. to a very large extent fashion-wise, appears to be a forest of robots programmed to select specific outfits in order not to be seen as trendy fashion nonconformist. To say the least, my individual style of dress has 'always' been outlandish, effortlessly. My sunny day will instantly becomes stormy if I should see anyone dressed similar to the way that I am. I possess an inflexible passion for uniqueness. Checkout my YouTube video titled: (NYC FASHION UNICORN (100 OUTFITS, WORN BY (MIM ZEE) A FASHIONISTA)......it's merely a 'one time' personal fashion video I am sharing with fashion lovers and not a sly or underhanded way to obtain subscribers."", 'I’m a future Civil Engineer and Future Christian Dior Model', 'Beautiful collection, beautiful men. Love the coat at the end, wow!', 'sexy gloves i want', 'Who is the last model?', 'Who is the name of the model at 2.27?', ""I'm blown away this is really good collection! Lots really good stuff I would wear"", '7:19 who you are??']"
681,ruTMaZQqZBw,['🐅🐅🐅🐅🐅']
682,Eywz6ED9kQU,"['Nice', 'Waw', 'تم', 'Nice', 'Wow', 'nice', 'Good', '✨🙌🙌🎉', 'Maravilhoso', 'Woow', 'ok', 'good', '👍👍👍', 'Brands just be making shit up wtf are mother cells']"
683,5pPzqvRDagE,"['I loved this dress, good job Dior. It makes her look regal and queenlike. But then, Charlize could make a paper bag beautiful']"
684,3ZUENtjqQBY,"['She is a living goddess', 'Dior, darling. Always Dior.', 'only 10 comments!!!!', ""What is this song called?? I can't find it."", 'I did not know that you represented this brand you are fantastic Charlize.', 'Charlize is Dior...she is the face of the brand. Most gorgeous woman', 'DIOR  *', 'Con esa mirada te puedes morir', 'I like Ashley 🥰', 'fantastic, beautiful, amazing', 'One drop of Charlize Theron, and I could go straight! LOL 😂', 'Sublime... 😍😍', '1st']"
685,e-Yuc-B73po,"['A very nice dressing', 'Grandes marcas.... tecidos produzidos! Tornando exclusividade total e a impossibilidade menor de réplica. Show. Simplesmente um luxo.', ""I would love to know what material they use to make their toiles. It's so sheer. Is it cotton voile?"", 'Awesome..', 'Wooopty dooo', 'Шик...', 'what they be saying?', 'A beautiful pattern and jacket. Bravo 👏🏾👏🏾', 'Wow..incredibly GORGEOUS', 'What they say?', 'amazing!', 'So very brilliant', 'Wow😍', 'What a great silhouette “Bar Jacket” I’m in ❤️❤️❤️❤️❤️❤️', 'I love this jacket', 'Lovely brand 😎😎😎😎', '""More accessible to women\'s lifestyle today"" yeah women definitely need more blue camo nowadays.', ""Love it!!!!! I hope i can sent my design to Dior cause I LOVE DIOR ❤ i have J'ADIOR handbag 😍 Fashion Graduated here!! ❤❤❤❤❤❤"", 'Kombinasi bahan jaketnya bagus banget', '👏👏👍👍👍']"
686,fjupNhXwaus,"['I Remember As A Kid I Use To Have A Class Where We Made These Let Them Dry & Paint Them🙂', '🧡🧡👈👈', 'Dior is unique 💜']"
687,971O1fVpqRg,[]
688,QgdArIsd5Bo,[]
689,mRGd-bC6n_E,"['Wow.. 😍😍😍', '😍😍😍😍', 'So special. I love it! ♥', 'amazing!!!']"
690,q-XzPnvfjO8,"['Очень краствые сумки', 'Perfect and unique design 👍', 'Gorgeous fantastic work!', ""I feel so happy because she is the first Indian designer, i am watching, working in Dior. SERIOUSLY...WOW!! ❤❤ AND I REALLY LOVE EVERYTHING ABOUT DIOR EVEN IF THOSE THINGS DOESN'T MAKE SENSE TO ME...."", 'Nope!']"
691,VYh59IVejHY,"[""Those painting will make the bag's cost 100x higher than the original cost! Dang what a work!"", 'Hammerite on Dior 🔺🔻', 'Level of Creativity, imagination is just wow 👏', 'Love it!!!!!', 'bravo', 'Amazing!!This is art!!']"
692,WUUl0NkMdxA,"['Beautiful', 'Groundbreaking artistry of movement, materials, and color.', 'I want Dior muse to have this ......yes I am talking about jisoo ❤', 'Her power of imagination is very awesome, creative design, full of uniqueness and collaborate with nature is the best 👍❤️', '😍😍😍😍', 'Incredible! Beautiful work Mickalene!', 'amazing!']"
693,WjpgH2lnR18,"['❤️', ""This is a pretty idea good to use ordinary products to make something fashionable. It's attractive. This design is common in rural areas of Asia. Most of the people attract with those designs which they never see or imagine ever. For Europe, America, Australia this is an unique design."", 'Que lindo!! 😍❤❤❤ uma brasileira mostrando todo o luxo que o Brasil pode levar a uma Maison já renomada!! Amei!!! ❤']"
694,OigsQ11Azsc,['good']
695,yeoYjkBsn3U,"['Iris van Herpen should create one OMG!', 'Another level of design. Good use of technology 👍', 'gonna buy this! class!']"
696,j95Zzk8T7UI,"['Adhuroj gjithçka you bëni, jeni frymëzim Dior Lady Art🍀']"
697,CwqHSEZW2Fw,"['Wow. Love it', 'Wow! Shocked\n imagination\nColour collaboration\nDesing \nPerfect 👌\n9/10', 'that is beautiful', '👍👍👍👍', 'So beautiful i want one pls']"
698,rS1jRxvhgPM,"['#savoirfaire \nawesome work', ""Wow it's so cool 😍👍🏻"", 'Track id, please.', 'VOILA', '😍😍']"
699,hQa4L0da8xQ,"['Christian would be so proud 😢', '♥', 'Yay! Now upload his new song plz :)']"
700,Sz6ZJoPySyk,"['Sean was about to take off to the exit door after lacing up those DMJ1s ... 😂 🏃🏻💨', 'Dude where’s my Dior', 'That guy sounds TOO French lol', '@Christian Dior those 5.5K persons who likes this video will get a pair? Yes, please. 😊', 'Christian dior dior i’m up in all the stores', '🤩🤩🤩🤩🤩🤩', 'omg dude like yeah man so good\n\n\n- sean w.', 'I need these! Unfortunately to expensive', 'What is special about these???', 'Those are so heat but I’ll never have', 'These babies are coming home real fuckin soon 😍 YEEHAAH', 'I want these so bad. It’s not fair 😭', 'I have 50+ pairs of sneakers. Id give them all for that pair and use it forever. That is just beautiful. The price tag is too much though.', 'hype beasts', 'This was a Christmas gift from DIOR to Michael Jordan himself!', ""A whole capsule wouldn't be bad"", 'Lows are my grail', '“dude”', 'Sean is an amazing and inspiring human', 'Sick...']"
701,2tU_9SDBB88,"['😍🤩🥰', 'Its awesome....😇', '👏', 'beautiful']"
702,N4N8-baxixg,"['💚', 'haha', 'can you take me a fashion show too i want to be fashion show', 'I love the artisanal work you do. Where are Dior’s factories? Is it possible to visit?', ""Honestly... that's incredible!"", 'Incredible', 'Incredible talent and indeed skills no where to be found.', 'That’s why you pay for the good stuff.', 'Wow amazing', 'the best cloth and the best  fabrics are  made in japan.', 'Wow!!!!!', 'Shawn Stussy the legend.', 'love', 'Im definitely getting this shirt', 'Fascinating!!', 'WOOOOW, that level of craftsmanship is insane! Love it even more now!', 'Japanese craftsmanship', '비싼 이유가 있구나...', 'Love the lack of computer generated work. Has more soul.', 'Are the pieces made in Italy or made in Japan?']"
703,Obsgy-B-mGM,"['awwh karry wang looks so amazing in dior stuffs', 'Saludos desde argentina', 'Nina dobrev❤', 'great …….', '💙', '❤']"
704,SrMfBKKLHlg,"['❤💚💙💯💯💥💜💥💣👌👌👌💯', 'يحياتي🥺🤧', 'Love... Maluma.', 'Dios', 'Maluma baby❣️💖🎼💯🤍💥', 'Wow Miami Maluma Dior muy bien!', 'cool …….', 'Maluma baby', '👍👍👏👏👋👋', 'Maluma bebe te amo mucho tu tía está hermosa', 'I looove your style @Maluma', 'The best latin singer in the world 😘😘😘😘😍😍😍😍😍😍❤❤❤❤❤❤❤💋💋💋💋💋', 'MALUMAAAA ESS UNICOO', 'Eres. Muy lindo', 'lo amo 😍', 'Maluma baby', 'Peasant', 'firts one here']"
705,JB3238uJ38o,"['The Godfather of Streetwear. Now he’s with Dior. That’s F’ing interesting. Explains a lot. Sean Stussy is a genius.', 'shawn stussy is a living legend', 'love it']"
706,JRo3L3SpMV0,"['Superb', 'Track ID?', '💖💖💖', 'I like it', 'very amazing']"
707,wZgPSnHFHGw,"['Lol imagine having money', 'lets take our L in April', ""These Nike's Are Dope I'll Definitely Buy😍🙌"", 'Where and when will these be available? I am in love <3', '俺でも買える値段でお願いします🥴👍', 'Uff🔥🙊🙉', 'Need this', 'First comment']"
